stage,block,start_time,end_time,duration_h
103,17,2033-07-06 08:00:00,2033-07-06 10:00:00,2.0
103,18,2033-07-06 10:00:00,2033-07-06 12:00:00,2.0
103,19,2033-07-06 12:00:00,2033-07-06 14:00:00,2.0
103,20,2033-07-06 14:00:00,2033-07-06 16:00:00,2.0
103,21,2033-07-06 16:00:00,2033-07-06 18:00:00,2.0
103,22,2033-07-06 18:00:00,2033-07-06 20:00:00,2.0
103,23,2033-07-06 20:00:00,2033-07-06 22:00:00,2.0
103,24,2033-07-06 22:00:00,2033-07-07 00:00:00,2.0
104,1,2033-08-01 00:00:00,2033-08-01 02:00:00,2.0
104,2,2033-08-01 02:00:00,2033-08-01 04:00:00,2.0
104,3,2033-08-01 04:00:00,2033-08-01 06:00:00,2.0
104,4,2033-08-01 06:00:00,2033-08-01 08:00:00,2.0
104,5,2033-08-01 08:00:00,2033-08-01 10:00:00,2.0
104,6,2033-08-01 10:00:00,2033-08-01 12:00:00,2.0
104,7,2033-08-01 12:00:00,2033-08-01 14:00:00,2.0
104,8,2033-08-01 14:00:00,2033-08-01 16:00:00,2.0
104,9,2033-08-01 16:00:00,2033-08-01 18:00:00,2.0
104,10,2033-08-01 18:00:00,2033-08-01 20:00:00,2.0
104,11,2033-08-01 20:00:00,2033-08-01 22:00:00,2.0
104,12,2033-08-01 22:00:00,2033-08-02 00:00:00,2.0
104,13,2033-08-03 00:00:00,2033-08-03 02:00:00,2.0
104,14,2033-08-03 02:00:00,2033-08-03 04:00:00,2.0
104,15,2033-08-03 04:00:00,2033-08-03 06:00:00,2.0
104,16,2033-08-03 06:00:00,2033-08-03 08:00:00,2.0
104,17,2033-08-03 08:00:00,2033-08-03 10:00:00,2.0
104,18,2033-08-03 10:00:00,2033-08-03 12:00:00,2.0
104,19,2033-08-03 12:00:00,2033-08-03 14:00:00,2.0
104,20,2033-08-03 14:00:00,2033-08-03 16:00:00,2.0
104,21,2033-08-03 16:00:00,2033-08-03 18:00:00,2.0
104,22,2033-08-03 18:00:00,2033-08-03 20:00:00,2.0
104,23,2033-08-03 20:00:00,2033-08-03 22:00:00,2.0
104,24,2033-08-03 22:00:00,2033-08-04 00:00:00,2.0
105,1,2033-09-02 00:00:00,2033-09-02 02:00:00,2.0
105,2,2033-09-02 02:00:00,2033-09-02 04:00:00,2.0
105,3,2033-09-02 04:00:00,2033-09-02 06:00:00,2.0
105,4,2033-09-02 06:00:00,2033-09-02 08:00:00,2.0
105,5,2033-09-02 08:00:00,2033-09-02 10:00:00,2.0
105,6,2033-09-02 10:00:00,2033-09-02 12:00:00,2.0
105,7,2033-09-02 12:00:00,2033-09-02 14:00:00,2.0
105,8,2033-09-02 14:00:00,2033-09-02 16:00:00,2.0
105,9,2033-09-02 16:00:00,2033-09-02 18:00:00,2.0
105,10,2033-09-02 18:00:00,2033-09-02 20:00:00,2.0
105,11,2033-09-02 20:00:00,2033-09-02 22:00:00,2.0
105,12,2033-09-02 22:00:00,2033-09-03 00:00:00,2.0
105,13,2033-09-01 00:00:00,2033-09-01 02:00:00,2.0
105,14,2033-09-01 02:00:00,2033-09-01 04:00:00,2.0
105,15,2033-09-01 04:00:00,2033-09-01 06:00:00,2.0
105,16,2033-09-01 06:00:00,2033-09-01 08:00:00,2.0
105,17,2033-09-01 08:00:00,2033-09-01 10:00:00,2.0
105,18,2033-09-01 10:00:00,2033-09-01 12:00:00,2.0
105,19,2033-09-01 12:00:00,2033-09-01 14:00:00,2.0
105,20,2033-09-01 14:00:00,2033-09-01 16:00:00,2.0
105,21,2033-09-01 16:00:00,2033-09-01 18:00:00,2.0
105,22,2033-09-01 18:00:00,2033-09-01 20:00:00,2.0
105,23,2033-09-01 20:00:00,2033-09-01 22:00:00,2.0
105,24,2033-09-01 22:00:00,2033-09-02 00:00:00,2.0
106,1,2033-10-01 00:00:00,2033-10-01 02:00:00,2.0
106,2,2033-10-01 02:00:00,2033-10-01 04:00:00,2.0
106,3,2033-10-01 04:00:00,2033-10-01 06:00:00,2.0
106,4,2033-10-01 06:00:00,2033-10-01 08:00:00,2.0
106,5,2033-10-01 08:00:00,2033-10-01 10:00:00,2.0
106,6,2033-10-01 10:00:00,2033-10-01 12:00:00,2.0
106,7,2033-10-01 12:00:00,2033-10-01 14:00:00,2.0
106,8,2033-10-01 14:00:00,2033-10-01 16:00:00,2.0
106,9,2033-10-01 16:00:00,2033-10-01 18:00:00,2.0
106,10,2033-10-01 18:00:00,2033-10-01 20:00:00,2.0
106,11,2033-10-01 20:00:00,2033-10-01 22:00:00,2.0
106,12,2033-10-01 22:00:00,2033-10-02 00:00:00,2.0
106,13,2033-10-05 00:00:00,2033-10-05 02:00:00,2.0
106,14,2033-10-05 02:00:00,2033-10-05 04:00:00,2.0
106,15,2033-10-05 04:00:00,2033-10-05 06:00:00,2.0
106,16,2033-10-05 06:00:00,2033-10-05 08:00:00,2.0
106,17,2033-10-05 08:00:00,2033-10-05 10:00:00,2.0
106,18,2033-10-05 10:00:00,2033-10-05 12:00:00,2.0
106,19,2033-10-05 12:00:00,2033-10-05 14:00:00,2.0
106,20,2033-10-05 14:00:00,2033-10-05 16:00:00,2.0
106,21,2033-10-05 16:00:00,2033-10-05 18:00:00,2.0
106,22,2033-10-05 18:00:00,2033-10-05 20:00:00,2.0
106,23,2033-10-05 20:00:00,2033-10-05 22:00:00,2.0
106,24,2033-10-05 22:00:00,2033-10-06 00:00:00,2.0
107,1,2033-11-04 00:00:00,2033-11-04 02:00:00,2.0
107,2,2033-11-04 02:00:00,2033-11-04 04:00:00,2.0
107,3,2033-11-04 04:00:00,2033-11-04 06:00:00,2.0
107,4,2033-11-04 06:00:00,2033-11-04 08:00:00,2.0
107,5,2033-11-04 08:00:00,2033-11-04 10:00:00,2.0
107,6,2033-11-04 10:00:00,2033-11-04 12:00:00,2.0
107,7,2033-11-04 12:00:00,2033-11-04 14:00:00,2.0
107,8,2033-11-04 14:00:00,2033-11-04 16:00:00,2.0
107,9,2033-11-04 16:00:00,2033-11-04 18:00:00,2.0
107,10,2033-11-04 18:00:00,2033-11-04 20:00:00,2.0
107,11,2033-11-04 20:00:00,2033-11-04 22:00:00,2.0
107,12,2033-11-04 22:00:00,2033-11-05 00:00:00,2.0
107,13,2033-11-01 00:00:00,2033-11-01 02:00:00,2.0
107,14,2033-11-01 02:00:00,2033-11-01 04:00:00,2.0
107,15,2033-11-01 04:00:00,2033-11-01 06:00:00,2.0
107,16,2033-11-01 06:00:00,2033-11-01 08:00:00,2.0
107,17,2033-11-01 08:00:00,2033-11-01 10:00:00,2.0
107,18,2033-11-01 10:00:00,2033-11-01 12:00:00,2.0
107,19,2033-11-01 12:00:00,2033-11-01 14:00:00,2.0
107,20,2033-11-01 14:00:00,2033-11-01 16:00:00,2.0
107,21,2033-11-01 16:00:00,2033-11-01 18:00:00,2.0
107,22,2033-11-01 18:00:00,2033-11-01 20:00:00,2.0
107,23,2033-11-01 20:00:00,2033-11-01 22:00:00,2.0
107,24,2033-11-01 22:00:00,2033-11-02 00:00:00,2.0
108,1,2033-12-02 00:00:00,2033-12-02 02:00:00,2.0
108,2,2033-12-02 02:00:00,2033-12-02 04:00:00,2.0
108,3,2033-12-02 04:00:00,2033-12-02 06:00:00,2.0
108,4,2033-12-02 06:00:00,2033-12-02 08:00:00,2.0
108,5,2033-12-02 08:00:00,2033-12-02 10:00:00,2.0
108,6,2033-12-02 10:00:00,2033-12-02 12:00:00,2.0
108,7,2033-12-02 12:00:00,2033-12-02 14:00:00,2.0
108,8,2033-12-02 14:00:00,2033-12-02 16:00:00,2.0
108,9,2033-12-02 16:00:00,2033-12-02 18:00:00,2.0
108,10,2033-12-02 18:00:00,2033-12-02 20:00:00,2.0
108,11,2033-12-02 20:00:00,2033-12-02 22:00:00,2.0
108,12,2033-12-02 22:00:00,2033-12-03 00:00:00,2.0
108,13,2033-12-01 00:00:00,2033-12-01 02:00:00,2.0
108,14,2033-12-01 02:00:00,2033-12-01 04:00:00,2.0
108,15,2033-12-01 04:00:00,2033-12-01 06:00:00,2.0
108,16,2033-12-01 06:00:00,2033-12-01 08:00:00,2.0
108,17,2033-12-01 08:00:00,2033-12-01 10:00:00,2.0
108,18,2033-12-01 10:00:00,2033-12-01 12:00:00,2.0
108,19,2033-12-01 12:00:00,2033-12-01 14:00:00,2.0
108,20,2033-12-01 14:00:00,2033-12-01 16:00:00,2.0
108,21,2033-12-01 16:00:00,2033-12-01 18:00:00,2.0
108,22,2033-12-01 18:00:00,2033-12-01 20:00:00,2.0
108,23,2033-12-01 20:00:00,2033-12-01 22:00:00,2.0
108,24,2033-12-01 22:00:00,2033-12-02 00:00:00,2.0
109,1,2034-01-02 00:00:00,2034-01-02 02:00:00,2.0
109,2,2034-01-02 02:00:00,2034-01-02 04:00:00,2.0
109,3,2034-01-02 04:00:00,2034-01-02 06:00:00,2.0
109,4,2034-01-02 06:00:00,2034-01-02 08:00:00,2.0
109,5,2034-01-02 08:00:00,2034-01-02 10:00:00,2.0
109,6,2034-01-02 10:00:00,2034-01-02 12:00:00,2.0
109,7,2034-01-02 12:00:00,2034-01-02 14:00:00,2.0
109,8,2034-01-02 14:00:00,2034-01-02 16:00:00,2.0
109,9,2034-01-02 16:00:00,2034-01-02 18:00:00,2.0
109,10,2034-01-02 18:00:00,2034-01-02 20:00:00,2.0
109,11,2034-01-02 20:00:00,2034-01-02 22:00:00,2.0
109,12,2034-01-02 22:00:00,2034-01-03 00:00:00,2.0
109,13,2034-01-01 00:00:00,2034-01-01 02:00:00,2.0
109,14,2034-01-01 02:00:00,2034-01-01 04:00:00,2.0
109,15,2034-01-01 04:00:00,2034-01-01 06:00:00,2.0
109,16,2034-01-01 06:00:00,2034-01-01 08:00:00,2.0
109,17,2034-01-01 08:00:00,2034-01-01 10:00:00,2.0
109,18,2034-01-01 10:00:00,2034-01-01 12:00:00,2.0
109,19,2034-01-01 12:00:00,2034-01-01 14:00:00,2.0
109,20,2034-01-01 14:00:00,2034-01-01 16:00:00,2.0
109,21,2034-01-01 16:00:00,2034-01-01 18:00:00,2.0
109,22,2034-01-01 18:00:00,2034-01-01 20:00:00,2.0
109,23,2034-01-01 20:00:00,2034-01-01 22:00:00,2.0
109,24,2034-01-01 22:00:00,2034-01-02 00:00:00,2.0
110,1,2034-02-01 00:00:00,2034-02-01 02:00:00,2.0
110,2,2034-02-01 02:00:00,2034-02-01 04:00:00,2.0
110,3,2034-02-01 04:00:00,2034-02-01 06:00:00,2.0
110,4,2034-02-01 06:00:00,2034-02-01 08:00:00,2.0
110,5,2034-02-01 08:00:00,2034-02-01 10:00:00,2.0
110,6,2034-02-01 10:00:00,2034-02-01 12:00:00,2.0
110,7,2034-02-01 12:00:00,2034-02-01 14:00:00,2.0
110,8,2034-02-01 14:00:00,2034-02-01 16:00:00,2.0
110,9,2034-02-01 16:00:00,2034-02-01 18:00:00,2.0
110,10,2034-02-01 18:00:00,2034-02-01 20:00:00,2.0
110,11,2034-02-01 20:00:00,2034-02-01 22:00:00,2.0
110,12,2034-02-01 22:00:00,2034-02-02 00:00:00,2.0
110,13,2034-02-02 00:00:00,2034-02-02 02:00:00,2.0
110,14,2034-02-02 02:00:00,2034-02-02 04:00:00,2.0
110,15,2034-02-02 04:00:00,2034-02-02 06:00:00,2.0
110,16,2034-02-02 06:00:00,2034-02-02 08:00:00,2.0
110,17,2034-02-02 08:00:00,2034-02-02 10:00:00,2.0
110,18,2034-02-02 10:00:00,2034-02-02 12:00:00,2.0
110,19,2034-02-02 12:00:00,2034-02-02 14:00:00,2.0
110,20,2034-02-02 14:00:00,2034-02-02 16:00:00,2.0
110,21,2034-02-02 16:00:00,2034-02-02 18:00:00,2.0
110,22,2034-02-02 18:00:00,2034-02-02 20:00:00,2.0
110,23,2034-02-02 20:00:00,2034-02-02 22:00:00,2.0
110,24,2034-02-02 22:00:00,2034-02-03 00:00:00,2.0
111,1,2034-03-01 00:00:00,2034-03-01 02:00:00,2.0
111,2,2034-03-01 02:00:00,2034-03-01 04:00:00,2.0
111,3,2034-03-01 04:00:00,2034-03-01 06:00:00,2.0
111,4,2034-03-01 06:00:00,2034-03-01 08:00:00,2.0
111,5,2034-03-01 08:00:00,2034-03-01 10:00:00,2.0
111,6,2034-03-01 10:00:00,2034-03-01 12:00:00,2.0
111,7,2034-03-01 12:00:00,2034-03-01 14:00:00,2.0
111,8,2034-03-01 14:00:00,2034-03-01 16:00:00,2.0
111,9,2034-03-01 16:00:00,2034-03-01 18:00:00,2.0
111,10,2034-03-01 18:00:00,2034-03-01 20:00:00,2.0
111,11,2034-03-01 20:00:00,2034-03-01 22:00:00,2.0
111,12,2034-03-01 22:00:00,2034-03-02 00:00:00,2.0
111,13,2034-03-02 00:00:00,2034-03-02 02:00:00,2.0
111,14,2034-03-02 02:00:00,2034-03-02 04:00:00,2.0
111,15,2034-03-02 04:00:00,2034-03-02 06:00:00,2.0
111,16,2034-03-02 06:00:00,2034-03-02 08:00:00,2.0
111,17,2034-03-02 08:00:00,2034-03-02 10:00:00,2.0
111,18,2034-03-02 10:00:00,2034-03-02 12:00:00,2.0
111,19,2034-03-02 12:00:00,2034-03-02 14:00:00,2.0
111,20,2034-03-02 14:00:00,2034-03-02 16:00:00,2.0
111,21,2034-03-02 16:00:00,2034-03-02 18:00:00,2.0
111,22,2034-03-02 18:00:00,2034-03-02 20:00:00,2.0
111,23,2034-03-02 20:00:00,2034-03-02 22:00:00,2.0
111,24,2034-03-02 22:00:00,2034-03-03 00:00:00,2.0
112,1,2034-04-01 00:00:00,2034-04-01 02:00:00,2.0
112,2,2034-04-01 02:00:00,2034-04-01 04:00:00,2.0
112,3,2034-04-01 04:00:00,2034-04-01 06:00:00,2.0
112,4,2034-04-01 06:00:00,2034-04-01 08:00:00,2.0
112,5,2034-04-01 08:00:00,2034-04-01 10:00:00,2.0
112,6,2034-04-01 10:00:00,2034-04-01 12:00:00,2.0
112,7,2034-04-01 12:00:00,2034-04-01 14:00:00,2.0
112,8,2034-04-01 14:00:00,2034-04-01 16:00:00,2.0
112,9,2034-04-01 16:00:00,2034-04-01 18:00:00,2.0
112,10,2034-04-01 18:00:00,2034-04-01 20:00:00,2.0
112,11,2034-04-01 20:00:00,2034-04-01 22:00:00,2.0
112,12,2034-04-01 22:00:00,2034-04-02 00:00:00,2.0
112,13,2034-04-06 00:00:00,2034-04-06 02:00:00,2.0
112,14,2034-04-06 02:00:00,2034-04-06 04:00:00,2.0
112,15,2034-04-06 04:00:00,2034-04-06 06:00:00,2.0
112,16,2034-04-06 06:00:00,2034-04-06 08:00:00,2.0
112,17,2034-04-06 08:00:00,2034-04-06 10:00:00,2.0
112,18,2034-04-06 10:00:00,2034-04-06 12:00:00,2.0
112,19,2034-04-06 12:00:00,2034-04-06 14:00:00,2.0
112,20,2034-04-06 14:00:00,2034-04-06 16:00:00,2.0
112,21,2034-04-06 16:00:00,2034-04-06 18:00:00,2.0
112,22,2034-04-06 18:00:00,2034-04-06 20:00:00,2.0
112,23,2034-04-06 20:00:00,2034-04-06 22:00:00,2.0
112,24,2034-04-06 22:00:00,2034-04-07 00:00:00,2.0
113,1,2034-05-02 00:00:00,2034-05-02 02:00:00,2.0
113,2,2034-05-02 02:00:00,2034-05-02 04:00:00,2.0
113,3,2034-05-02 04:00:00,2034-05-02 06:00:00,2.0
113,4,2034-05-02 06:00:00,2034-05-02 08:00:00,2.0
113,5,2034-05-02 08:00:00,2034-05-02 10:00:00,2.0
113,6,2034-05-02 10:00:00,2034-05-02 12:00:00,2.0
113,7,2034-05-02 12:00:00,2034-05-02 14:00:00,2.0
113,8,2034-05-02 14:00:00,2034-05-02 16:00:00,2.0
113,9,2034-05-02 16:00:00,2034-05-02 18:00:00,2.0
113,10,2034-05-02 18:00:00,2034-05-02 20:00:00,2.0
113,11,2034-05-02 20:00:00,2034-05-02 22:00:00,2.0
113,12,2034-05-02 22:00:00,2034-05-03 00:00:00,2.0
113,13,2034-05-01 00:00:00,2034-05-01 02:00:00,2.0
113,14,2034-05-01 02:00:00,2034-05-01 04:00:00,2.0
113,15,2034-05-01 04:00:00,2034-05-01 06:00:00,2.0
113,16,2034-05-01 06:00:00,2034-05-01 08:00:00,2.0
113,17,2034-05-01 08:00:00,2034-05-01 10:00:00,2.0
113,18,2034-05-01 10:00:00,2034-05-01 12:00:00,2.0
113,19,2034-05-01 12:00:00,2034-05-01 14:00:00,2.0
113,20,2034-05-01 14:00:00,2034-05-01 16:00:00,2.0
113,21,2034-05-01 16:00:00,2034-05-01 18:00:00,2.0
113,22,2034-05-01 18:00:00,2034-05-01 20:00:00,2.0
113,23,2034-05-01 20:00:00,2034-05-01 22:00:00,2.0
113,24,2034-05-01 22:00:00,2034-05-02 00:00:00,2.0
114,1,2034-06-03 00:00:00,2034-06-03 02:00:00,2.0
114,2,2034-06-03 02:00:00,2034-06-03 04:00:00,2.0
114,3,2034-06-03 04:00:00,2034-06-03 06:00:00,2.0
114,4,2034-06-03 06:00:00,2034-06-03 08:00:00,2.0
114,5,2034-06-03 08:00:00,2034-06-03 10:00:00,2.0
114,6,2034-06-03 10:00:00,2034-06-03 12:00:00,2.0
114,7,2034-06-03 12:00:00,2034-06-03 14:00:00,2.0
114,8,2034-06-03 14:00:00,2034-06-03 16:00:00,2.0
114,9,2034-06-03 16:00:00,2034-06-03 18:00:00,2.0
114,10,2034-06-03 18:00:00,2034-06-03 20:00:00,2.0
114,11,2034-06-03 20:00:00,2034-06-03 22:00:00,2.0
114,12,2034-06-03 22:00:00,2034-06-04 00:00:00,2.0
114,13,2034-06-01 00:00:00,2034-06-01 02:00:00,2.0
114,14,2034-06-01 02:00:00,2034-06-01 04:00:00,2.0
114,15,2034-06-01 04:00:00,2034-06-01 06:00:00,2.0
114,16,2034-06-01 06:00:00,2034-06-01 08:00:00,2.0
114,17,2034-06-01 08:00:00,2034-06-01 10:00:00,2.0
114,18,2034-06-01 10:00:00,2034-06-01 12:00:00,2.0
114,19,2034-06-01 12:00:00,2034-06-01 14:00:00,2.0
114,20,2034-06-01 14:00:00,2034-06-01 16:00:00,2.0
114,21,2034-06-01 16:00:00,2034-06-01 18:00:00,2.0
114,22,2034-06-01 18:00:00,2034-06-01 20:00:00,2.0
114,23,2034-06-01 20:00:00,2034-06-01 22:00:00,2.0
114,24,2034-06-01 22:00:00,2034-06-02 00:00:00,2.0
115,1,2034-07-01 00:00:00,2034-07-01 02:00:00,2.0
115,2,2034-07-01 02:00:00,2034-07-01 04:00:00,2.0
115,3,2034-07-01 04:00:00,2034-07-01 06:00:00,2.0
115,4,2034-07-01 06:00:00,2034-07-01 08:00:00,2.0
115,5,2034-07-01 08:00:00,2034-07-01 10:00:00,2.0
115,6,2034-07-01 10:00:00,2034-07-01 12:00:00,2.0
115,7,2034-07-01 12:00:00,2034-07-01 14:00:00,2.0
115,8,2034-07-01 14:00:00,2034-07-01 16:00:00,2.0
115,9,2034-07-01 16:00:00,2034-07-01 18:00:00,2.0
115,10,2034-07-01 18:00:00,2034-07-01 20:00:00,2.0
115,11,2034-07-01 20:00:00,2034-07-01 22:00:00,2.0
115,12,2034-07-01 22:00:00,2034-07-02 00:00:00,2.0
115,13,2034-07-06 00:00:00,2034-07-06 02:00:00,2.0
115,14,2034-07-06 02:00:00,2034-07-06 04:00:00,2.0
115,15,2034-07-06 04:00:00,2034-07-06 06:00:00,2.0
115,16,2034-07-06 06:00:00,2034-07-06 08:00:00,2.0
115,17,2034-07-06 08:00:00,2034-07-06 10:00:00,2.0
115,18,2034-07-06 10:00:00,2034-07-06 12:00:00,2.0
115,19,2034-07-06 12:00:00,2034-07-06 14:00:00,2.0
115,20,2034-07-06 14:00:00,2034-07-06 16:00:00,2.0
115,21,2034-07-06 16:00:00,2034-07-06 18:00:00,2.0
115,22,2034-07-06 18:00:00,2034-07-06 20:00:00,2.0
115,23,2034-07-06 20:00:00,2034-07-06 22:00:00,2.0
115,24,2034-07-06 22:00:00,2034-07-07 00:00:00,2.0
116,1,2034-08-01 00:00:00,2034-08-01 02:00:00,2.0
116,2,2034-08-01 02:00:00,2034-08-01 04:00:00,2.0
116,3,2034-08-01 04:00:00,2034-08-01 06:00:00,2.0
116,4,2034-08-01 06:00:00,2034-08-01 08:00:00,2.0
116,5,2034-08-01 08:00:00,2034-08-01 10:00:00,2.0
116,6,2034-08-01 10:00:00,2034-08-01 12:00:00,2.0
116,7,2034-08-01 12:00:00,2034-08-01 14:00:00,2.0
116,8,2034-08-01 14:00:00,2034-08-01 16:00:00,2.0
116,9,2034-08-01 16:00:00,2034-08-01 18:00:00,2.0
116,10,2034-08-01 18:00:00,2034-08-01 20:00:00,2.0
116,11,2034-08-01 20:00:00,2034-08-01 22:00:00,2.0
116,12,2034-08-01 22:00:00,2034-08-02 00:00:00,2.0
116,13,2034-08-03 00:00:00,2034-08-03 02:00:00,2.0
116,14,2034-08-03 02:00:00,2034-08-03 04:00:00,2.0
116,15,2034-08-03 04:00:00,2034-08-03 06:00:00,2.0
116,16,2034-08-03 06:00:00,2034-08-03 08:00:00,2.0
116,17,2034-08-03 08:00:00,2034-08-03 10:00:00,2.0
116,18,2034-08-03 10:00:00,2034-08-03 12:00:00,2.0
116,19,2034-08-03 12:00:00,2034-08-03 14:00:00,2.0
116,20,2034-08-03 14:00:00,2034-08-03 16:00:00,2.0
116,21,2034-08-03 16:00:00,2034-08-03 18:00:00,2.0
116,22,2034-08-03 18:00:00,2034-08-03 20:00:00,2.0
116,23,2034-08-03 20:00:00,2034-08-03 22:00:00,2.0
116,24,2034-08-03 22:00:00,2034-08-04 00:00:00,2.0
117,1,2034-09-02 00:00:00,2034-09-02 02:00:00,2.0
117,2,2034-09-02 02:00:00,2034-09-02 04:00:00,2.0
117,3,2034-09-02 04:00:00,2034-09-02 06:00:00,2.0
117,4,2034-09-02 06:00:00,2034-09-02 08:00:00,2.0
117,5,2034-09-02 08:00:00,2034-09-02 10:00:00,2.0
117,6,2034-09-02 10:00:00,2034-09-02 12:00:00,2.0
117,7,2034-09-02 12:00:00,2034-09-02 14:00:00,2.0
117,8,2034-09-02 14:00:00,2034-09-02 16:00:00,2.0
117,9,2034-09-02 16:00:00,2034-09-02 18:00:00,2.0
117,10,2034-09-02 18:00:00,2034-09-02 20:00:00,2.0
117,11,2034-09-02 20:00:00,2034-09-02 22:00:00,2.0
117,12,2034-09-02 22:00:00,2034-09-03 00:00:00,2.0
117,13,2034-09-01 00:00:00,2034-09-01 02:00:00,2.0
117,14,2034-09-01 02:00:00,2034-09-01 04:00:00,2.0
117,15,2034-09-01 04:00:00,2034-09-01 06:00:00,2.0
117,16,2034-09-01 06:00:00,2034-09-01 08:00:00,2.0
117,17,2034-09-01 08:00:00,2034-09-01 10:00:00,2.0
117,18,2034-09-01 10:00:00,2034-09-01 12:00:00,2.0
117,19,2034-09-01 12:00:00,2034-09-01 14:00:00,2.0
117,20,2034-09-01 14:00:00,2034-09-01 16:00:00,2.0
117,21,2034-09-01 16:00:00,2034-09-01 18:00:00,2.0
117,22,2034-09-01 18:00:00,2034-09-01 20:00:00,2.0
117,23,2034-09-01 20:00:00,2034-09-01 22:00:00,2.0
117,24,2034-09-01 22:00:00,2034-09-02 00:00:00,2.0
118,1,2034-10-01 00:00:00,2034-10-01 02:00:00,2.0
118,2,2034-10-01 02:00:00,2034-10-01 04:00:00,2.0
118,3,2034-10-01 04:00:00,2034-10-01 06:00:00,2.0
118,4,2034-10-01 06:00:00,2034-10-01 08:00:00,2.0
118,5,2034-10-01 08:00:00,2034-10-01 10:00:00,2.0
118,6,2034-10-01 10:00:00,2034-10-01 12:00:00,2.0
118,7,2034-10-01 12:00:00,2034-10-01 14:00:00,2.0
118,8,2034-10-01 14:00:00,2034-10-01 16:00:00,2.0
118,9,2034-10-01 16:00:00,2034-10-01 18:00:00,2.0
118,10,2034-10-01 18:00:00,2034-10-01 20:00:00,2.0
118,11,2034-10-01 20:00:00,2034-10-01 22:00:00,2.0
118,12,2034-10-01 22:00:00,2034-10-02 00:00:00,2.0
118,13,2034-10-05 00:00:00,2034-10-05 02:00:00,2.0
118,14,2034-10-05 02:00:00,2034-10-05 04:00:00,2.0
118,15,2034-10-05 04:00:00,2034-10-05 06:00:00,2.0
118,16,2034-10-05 06:00:00,2034-10-05 08:00:00,2.0
118,17,2034-10-05 08:00:00,2034-10-05 10:00:00,2.0
118,18,2034-10-05 10:00:00,2034-10-05 12:00:00,2.0
118,19,2034-10-05 12:00:00,2034-10-05 14:00:00,2.0
118,20,2034-10-05 14:00:00,2034-10-05 16:00:00,2.0
118,21,2034-10-05 16:00:00,2034-10-05 18:00:00,2.0
118,22,2034-10-05 18:00:00,2034-10-05 20:00:00,2.0
118,23,2034-10-05 20:00:00,2034-10-05 22:00:00,2.0
118,24,2034-10-05 22:00:00,2034-10-06 00:00:00,2.0
119,1,2034-11-04 00:00:00,2034-11-04 02:00:00,2.0
119,2,2034-11-04 02:00:00,2034-11-04 04:00:00,2.0
119,3,2034-11-04 04:00:00,2034-11-04 06:00:00,2.0
119,4,2034-11-04 06:00:00,2034-11-04 08:00:00,2.0
119,5,2034-11-04 08:00:00,2034-11-04 10:00:00,2.0
119,6,2034-11-04 10:00:00,2034-11-04 12:00:00,2.0
119,7,2034-11-04 12:00:00,2034-11-04 14:00:00,2.0
119,8,2034-11-04 14:00:00,2034-11-04 16:00:00,2.0
119,9,2034-11-04 16:00:00,2034-11-04 18:00:00,2.0
119,10,2034-11-04 18:00:00,2034-11-04 20:00:00,2.0
119,11,2034-11-04 20:00:00,2034-11-04 22:00:00,2.0
119,12,2034-11-04 22:00:00,2034-11-05 00:00:00,2.0
119,13,2034-11-01 00:00:00,2034-11-01 02:00:00,2.0
119,14,2034-11-01 02:00:00,2034-11-01 04:00:00,2.0
119,15,2034-11-01 04:00:00,2034-11-01 06:00:00,2.0
119,16,2034-11-01 06:00:00,2034-11-01 08:00:00,2.0
119,17,2034-11-01 08:00:00,2034-11-01 10:00:00,2.0
119,18,2034-11-01 10:00:00,2034-11-01 12:00:00,2.0
119,19,2034-11-01 12:00:00,2034-11-01 14:00:00,2.0
119,20,2034-11-01 14:00:00,2034-11-01 16:00:00,2.0
119,21,2034-11-01 16:00:00,2034-11-01 18:00:00,2.0
119,22,2034-11-01 18:00:00,2034-11-01 20:00:00,2.0
119,23,2034-11-01 20:00:00,2034-11-01 22:00:00,2.0
119,24,2034-11-01 22:00:00,2034-11-02 00:00:00,2.0
120,1,2034-12-02 00:00:00,2034-12-02 02:00:00,2.0
120,2,2034-12-02 02:00:00,2034-12-02 04:00:00,2.0
120,3,2034-12-02 04:00:00,2034-12-02 06:00:00,2.0
120,4,2034-12-02 06:00:00,2034-12-02 08:00:00,2.0
120,5,2034-12-02 08:00:00,2034-12-02 10:00:00,2.0
120,6,2034-12-02 10:00:00,2034-12-02 12:00:00,2.0
120,7,2034-12-02 12:00:00,2034-12-02 14:00:00,2.0
120,8,2034-12-02 14:00:00,2034-12-02 16:00:00,2.0
120,9,2034-12-02 16:00:00,2034-12-02 18:00:00,2.0
120,10,2034-12-02 18:00:00,2034-12-02 20:00:00,2.0
120,11,2034-12-02 20:00:00,2034-12-02 22:00:00,2.0
120,12,2034-12-02 22:00:00,2034-12-03 00:00:00,2.0
120,13,2034-12-01 00:00:00,2034-12-01 02:00:00,2.0
120,14,2034-12-01 02:00:00,2034-12-01 04:00:00,2.0
120,15,2034-12-01 04:00:00,2034-12-01 06:00:00,2.0
120,16,2034-12-01 06:00:00,2034-12-01 08:00:00,2.0
120,17,2034-12-01 08:00:00,2034-12-01 10:00:00,2.0
120,18,2034-12-01 10:00:00,2034-12-01 12:00:00,2.0
120,19,2034-12-01 12:00:00,2034-12-01 14:00:00,2.0
